Month,Make,AccidentArea,MonthClaimed,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,AddressChange_Claim,NumberOfCars,BasePolicy,FraudFound_P,RegistrationDate
May,Toyota,Urban,Jun,Sedan,26784,500,4,more than 30,more than 30,none,over 25,No,No,External,2 to 3 years,1 vehicle,All Perils,0,01:01.0
Jul,Pontiac,Urban,Aug,Sedan,37150,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Aug,Toyota,Urban,Aug,Sedan,38073,400,4,more than 30,more than 30,2 to 4,over 25,No,No,Internal,no change,1 vehicle,Collision,0,01:01.0
Aug,Mazda,Urban,Aug,Sedan,25177,400,4,more than 30,more than 30,none,over 25,No,No,External,4 to 8 years,2 vehicles,Collision,0,01:01.0
Sep,Honda,Urban,Sep,Sedan,26430,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Oct,Honda,Urban,Nov,Sedan,24404,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Oct,Mazda,Urban,Oct,Sedan,20593,400,3,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Apr,Mazda,Rural,Apr,Sedan,2366,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Sep,Ford,Urban,Sep,Sport,64874,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Sep,Mazda,Urban,Sep,Sport,30794,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Aug,Mazda,Urban,Aug,Sedan,37351,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Aug,Pontiac,Urban,Sep,Sedan,27435,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Aug,Pontiac,Urban,Aug,Sedan,35468,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Aug,Honda,Urban,Aug,Sport,82927,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jul,Mazda,Urban,Aug,Sport,22511,400,3,more than 30,more than 30,2 to 4,over 25,Yes,No,External,no change,1 vehicle,Liability,0,01:01.0
Jul,Mazda,Urban,Jul,Sedan,36448,400,4,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Jun,Ford,Rural,Aug,Sport,65062,400,4,more than 30,more than 30,1,over 25,No,No,Internal,no change,1 vehicle,Liability,0,01:01.0
May,Honda,Urban,May,Sedan,33218,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Apr,Toyota,Urban,Apr,Sedan,1426,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Mar,Pontiac,Rural,Mar,Sport,31812,700,2,more than 30,more than 30,2 to 4,over 25,Yes,Yes,External,no change,1 vehicle,Liability,0,01:01.0
Nov,Chevrolet,Urban,Dec,Sedan,85789,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Nov,Toyota,Rural,Nov,Sport,31173,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,1 year,3 to 4,Liability,0,01:01.0
Apr,Honda,Urban,Apr,Sedan,21355,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Nov,Chevrolet,Rural,Nov,Sedan,25687,400,3,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Nov,Mazda,Urban,Nov,Sedan,27556,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Nov,Pontiac,Urban,Nov,Sport,37708,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Nov,Honda,Urban,Nov,Sedan,22058,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Oct,Pontiac,Urban,Oct,Sedan,25258,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Sep,Chevrolet,Urban,Oct,Sedan,92461,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Sep,Pontiac,Urban,Sep,Sport,74023,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jun,Pontiac,Urban,Jul,Sedan,24532,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Jun,Porsche,Urban,Jun,Utility,75882,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
May,Honda,Urban,Jun,Sedan,27007,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
May,Honda,Urban,Jul,Sedan,25333,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Apr,Pontiac,Urban,Apr,Sedan,25185,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Apr,Honda,Rural,May,Sedan,16766,400,4,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Mar,Mazda,Urban,Mar,Sport,90968,400,2,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Feb,Toyota,Urban,Feb,Sedan,12715,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Jan,Chevrolet,Urban,Feb,Sedan,23783,400,3,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Apr,Honda,Urban,Apr,Sedan,28692,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Nov,Toyota,Urban,Dec,Sport,31804,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Nov,Toyota,Urban,Nov,Sport,35382,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,4 to 8 years,2 vehicles,Liability,0,01:01.0
Apr,Chevrolet,Urban,Apr,Sedan,22230,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Oct,Pontiac,Urban,Oct,Sedan,20104,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Jul,Mazda,Rural,Jul,Sport,72173,400,3,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jul,Mazda,Urban,Jul,Sport,21860,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jul,Pontiac,Urban,Jul,Sedan,24684,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Jun,Toyota,Urban,Jul,Sedan,24620,500,1,more than 30,more than 30,none,over 25,No,No,External,2 to 3 years,1 vehicle,All Perils,0,01:01.0
Jun,Saturn,Rural,Jun,Sedan,31833,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Apr,Pontiac,Urban,Apr,Sedan,23189,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Mar,Toyota,Urban,Apr,Sedan,20996,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Mar,Pontiac,Urban,Mar,Sport,30997,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Mar,Chevrolet,Urban,Mar,Sport,22254,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Feb,Toyota,Urban,Feb,Sport,26186,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Oct,Honda,Urban,Oct,Sport,71638,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Oct,Mazda,Urban,Oct,Sedan,34863,400,3,8 to 15,15 to 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Sep,Toyota,Rural,Oct,Sedan,27210,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Sep,Chevrolet,Urban,Sep,Sedan,30143,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Jun,Chevrolet,Urban,Jun,Utility,91251,400,3,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Jun,Chevrolet,Urban,Jun,Sport,25365,400,2,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Apr,Mazda,Urban,Apr,Sedan,24854,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Apr,Toyota,Urban,Apr,Sport,26494,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,3 to 4,Liability,0,01:01.0
Mar,Honda,Urban,Apr,Sport,89221,400,4,more than 30,more than 30,2 to 4,25 and under,No,No,External,4 to 8 years,2 vehicles,Liability,0,01:01.0
Apr,Honda,Urban,Nov,Sport,71361,400,2,more than 30,more than 30,none,25 and under,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Mar,Honda,Rural,Nov,Sedan,99812,400,3,more than 30,more than 30,none,25 and under,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Aug,Chevrolet,Urban,Aug,Sport,32764,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Feb,Chevrolet,Urban,Apr,Sport,23099,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Feb,Lexus,Urban,Mar,Sedan,89216,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Apr,Toyota,Urban,Apr,Sedan,11384,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Aug,Toyota,Urban,Aug,Sport,33874,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Mar,Chevrolet,Urban,Mar,Sedan,25385,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Jun,Honda,Urban,Jul,Sport,91523,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Aug,Toyota,Rural,Aug,Sedan,20175,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Aug,Honda,Urban,Aug,Sport,30601,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Sep,Toyota,Urban,Oct,Sedan,25710,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Nov,Toyota,Urban,Nov,Sport,30574,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Nov,Mazda,Urban,Nov,Sedan,38673,400,2,more than 30,more than 30,1,over 25,Yes,No,External,no change,1 vehicle,Collision,0,01:01.0
Nov,Pontiac,Rural,Nov,Sedan,21058,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Nov,Pontiac,Urban,Nov,Sedan,2170,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Oct,Honda,Urban,Nov,Sport,30354,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jul,Honda,Urban,Aug,Sport,38492,700,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jul,Mazda,Urban,Jul,Sedan,24352,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Jun,Chevrolet,Urban,Jul,Sport,27873,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Mar,Honda,Urban,Mar,Sedan,22346,400,4,more than 30,more than 30,none,over 25,No,No,External,4 to 8 years,2 vehicles,Collision,0,01:01.0
Mar,Mazda,Rural,Mar,Sedan,21862,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Jan,Mazda,Urban,Feb,Sport,31840,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jan,Honda,Urban,Jan,Sedan,23038,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Jul,Chevrolet,Urban,Jul,Sport,37296,400,4,more than 30,more than 30,none,over 25,No,No,Internal,no change,1 vehicle,Liability,0,01:01.0
Jun,Chevrolet,Urban,Jul,Sedan,32700,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
May,Chevrolet,Urban,May,Sport,24856,400,4,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Apr,Pontiac,Urban,Apr,Sedan,7732,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Apr,Toyota,Urban,Apr,Sedan,23313,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Dec,Pontiac,Urban,Dec,Sport,26381,400,4,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jan,Pontiac,Urban,Feb,Sport,22259,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jan,Honda,Urban,Jan,Sport,21883,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Aug,Pontiac,Urban,Aug,Sedan,21856,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Aug,Toyota,Urban,Aug,Sedan,21177,500,4,more than 30,more than 30,2 to 4,over 25,No,No,External,2 to 3 years,1 vehicle,Collision,0,01:01.0
Jun,Pontiac,Urban,Dec,Sport,77714,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jan,Mazda,Urban,Jan,Sedan,6474,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Mar,Mazda,Urban,Apr,Sedan,22373,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Mar,Mazda,Urban,May,Sedan,28048,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,3 to 4,All Perils,0,01:01.0
Apr,Mercury,Urban,Apr,Sedan,21648,400,4,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
May,Honda,Urban,Jun,Sedan,75616,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,4 to 8 years,2 vehicles,Collision,0,01:01.0
Jun,Saturn,Urban,Aug,Sport,61938,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jun,Toyota,Urban,Jun,Sedan,12830,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Jul,Honda,Urban,Aug,Sedan,20424,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Sep,Pontiac,Urban,Sep,Sedan,107,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Sep,Chevrolet,Urban,Sep,Utility,93653,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Oct,Ford,Rural,Oct,Sedan,45859,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Oct,Mazda,Urban,Oct,Sedan,20162,400,3,more than 30,more than 30,none,over 25,No,No,External,1 year,1 vehicle,Collision,0,01:01.0
Nov,Chevrolet,Rural,Nov,Sedan,26049,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Apr,Toyota,Urban,Apr,Sport,32226,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jun,Toyota,Urban,Jul,Sedan,21148,400,4,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Dec,Chevrolet,Urban,Dec,Sedan,78554,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Dec,Mazda,Urban,Dec,Sedan,10751,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Mar,Mazda,Urban,Apr,Sedan,32914,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
May,Toyota,Urban,May,Sedan,20667,400,4,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
May,Honda,Rural,May,Sport,23127,400,2,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jun,Mazda,Urban,Jun,Sedan,25787,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Jul,Chevrolet,Rural,Sep,Sport,28380,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Oct,Pontiac,Urban,Oct,Sport,3293,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Nov,Pontiac,Urban,Nov,Sedan,23953,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,4 to 8 years,2 vehicles,Collision,0,01:01.0
Dec,Toyota,Urban,Dec,Sedan,6599,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Dec,Pontiac,Rural,Jan,Sedan,24000,400,2,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Apr,Chevrolet,Urban,Apr,Sedan,24151,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Apr,Pontiac,Urban,Apr,Sport,25162,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
May,Pontiac,Urban,May,Sedan,18018,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Jun,Chevrolet,Urban,Jun,Sport,44987,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Apr,Accura,Urban,Apr,Sedan,36901,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Sep,Pontiac,Urban,Oct,Sport,33608,400,2,more than 30,more than 30,2 to 4,over 25,No,No,Internal,no change,1 vehicle,Liability,0,01:01.0
Sep,Chevrolet,Urban,Sep,Sport,34030,400,4,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Sep,Toyota,Urban,Oct,Sport,25788,400,4,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Oct,Mazda,Urban,Oct,Sedan,24896,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Oct,Honda,Urban,Oct,Sedan,24958,,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Apr,Chevrolet,Urban,Apr,Sedan,82665,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
Mar,Toyota,Urban,May,Sedan,4031,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Mar,Pontiac,Urban,Mar,Sedan,20556,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Mar,Pontiac,Urban,Mar,Sport,21447,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jul,Honda,Urban,Jul,Sport,71112,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,3 to 4,Collision,0,01:01.0
Aug,Honda,Urban,Aug,Sport,23712,400,2,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Jul,Honda,Urban,Jul,Sedan,28253,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Dec,VW,Urban,Dec,Sedan,85463,400,3,more than 30,more than 30,1,over 25,No,No,External,4 to 8 years,2 vehicles,All Perils,0,01:01.0
Dec,Honda,Urban,Dec,Sport,21165,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Mar,Pontiac,Urban,Mar,Sedan,10313,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Aug,,Urban,Aug,Utility,81883,500,4,more than 30,more than 30,1,over 25,No,No,External,2 to 3 years,1 vehicle,All Perils,0,01:01.0
Sep,Toyota,Urban,Sep,Sport,30763,400,2,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0,01:01.0
Nov,Toyota,Urban,Nov,Sedan,17019,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0,01:01.0
Nov,Chevrolet,Urban,Nov,Sedan,31316,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0,01:01.0
