Month,Make,AccidentArea,MonthClaimed,Sex,MaritalStatus,Fault,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,AddressChange_Claim,NumberOfCars,BasePolicy,FraudFound_P,PolicyNumber,Year,RegistrationDate
May,Accura,Urban,May,Male,Married,Policy Holder,Sedan,35243,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,826953710,2023,2017-06-21 00:01:01.000001
May,Pontiac,Urban,May,Male,Married,Policy Holder,Sedan,33711,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,741066756,2023,2018-08-07 00:01:01.000001
Apr,Mazda,Urban,May,Male,Married,Policy Holder,Sedan,20005,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,578301775,2023,2016-09-12 00:01:01.000001
Apr,Mazda,Rural,Apr,Male,Married,Third Party,Sport,24111,400.0,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0.0,771320381,2023,2018-08-10 00:01:01.000001
Apr,Mazda,Rural,Apr,Male,Single,Third Party,Sport,96515,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,133402402,2023,2018-10-03 00:01:01.000001
Mar,Mazda,Urban,Apr,Male,Married,Third Party,Sedan,97140,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,741252745,2023,2016-10-03 00:01:01.000001
Sep,Mazda,Urban,Sep,Male,Married,Third Party,Sedan,23984,400.0,,none,8 to 15,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,913444419,2023,2017-11-11 00:01:01.000001
Sep,Ford,Urban,Sep,Male,Married,Third Party,Sedan,28964,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,854125212,2023,2017-02-24 00:01:01.000001
Sep,Pontiac,Urban,Sep,Female,Married,Policy Holder,Sport,20117,400.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,3 to 4,Liability,0.0,640958528,2023,2018-11-21 00:01:01.000001
Jan,Honda,Urban,Feb,Male,Married,Third Party,Sedan,36960,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,724176353,2023,2017-05-11 00:01:01.000001
Mar,Pontiac,Urban,Mar,Male,Married,Third Party,Sport,28679,400.0,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,435147234,2023,2016-04-04 00:01:01.000001
May,Pontiac,Rural,May,Male,Married,Policy Holder,Sport,32663,400.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,394345816,2023,2017-07-27 00:01:01.000001
May,Chevrolet,Urban,May,Male,Single,Third Party,Sedan,28554,400.0,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,367543271,2023,2019-10-26 00:01:01.000001
Jul,Chevrolet,Urban,Jul,Female,Married,Third Party,Sedan,23596,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,215759677,2023,2018-12-27 00:01:01.000001
Oct,Chevrolet,Urban,Nov,Male,Married,Policy Holder,Sport,33988,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,4 to 8 years,2 vehicles,Liability,0.0,549740617,2023,2016-11-04 00:01:01.000001
Sep,Honda,Urban,Oct,Male,Single,Policy Holder,Sport,27157,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,264836724,2023,2019-10-10 00:01:01.000001
May,Pontiac,Urban,Jun,Male,Married,Third Party,Sport,33526,400.0,2.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,621822797,2023,2018-02-18 00:01:01.000001
May,Toyota,Urban,May,Male,Married,Third Party,Sedan,28134,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,516266818,2023,2017-04-14 00:01:01.000001
Sep,Pontiac,Urban,Sep,Male,Married,Policy Holder,Sport,14219,400.0,1.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,294084824,2023,2016-05-26 00:01:01.000001
Sep,Honda,Urban,Sep,Male,Married,Policy Holder,Sedan,20246,400.0,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,515709128,2023,2017-02-28 00:01:01.000001
Sep,Ford,Urban,Oct,Male,Married,Policy Holder,Sedan,27195,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,507792429,2023,2016-08-12 00:01:01.000001
Dec,Mazda,Urban,Dec,Male,Single,Policy Holder,Sport,36939,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,567909706,2023,2019-01-21 00:01:01.000001
Feb,Accura,Urban,Feb,Male,Married,Policy Holder,Sedan,38646,400.0,4.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,420401005,2023,2016-08-25 00:01:01.000001
Feb,Accura,Urban,Mar,Male,Single,Policy Holder,Sedan,30550,400.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,211453259,2023,2017-09-12 00:01:01.000001
Jul,Pontiac,Urban,Aug,Male,Married,Policy Holder,Sedan,50368,400.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,604176739,2023,2017-09-18 00:01:01.000001
Aug,Pontiac,Urban,Aug,Male,Single,Third Party,Sedan,37353,400.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,344611305,2023,2017-03-09 00:01:01.000001
Jul,Pontiac,Rural,Jul,Male,Married,Policy Holder,Sedan,28646,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,300668271,2023,2017-02-19 00:01:01.000001
Apr,Mazda,Urban,May,Female,Married,Third Party,Sedan,34188,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,,External,no change,1 vehicle,Collision,0.0,370040711,2023,2016-12-07 00:01:01.000001
Apr,Ford,Urban,Apr,Male,Married,Third Party,Sedan,48833,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,602735880,2023,2018-12-25 00:01:01.000001
Dec,Toyota,Urban,Dec,Female,Single,Third Party,Sedan,14491,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,480844009,2023,2017-02-08 00:01:01.000001
Dec,Pontiac,Urban,Dec,Female,Married,Policy Holder,Sport,23047,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,212009514,2023,2017-02-06 00:01:01.000001
May,Pontiac,Urban,May,Male,Single,Policy Holder,Sport,20694,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,326023339,2023,2019-11-16 00:01:01.000001
May,Mazda,Urban,Jun,Male,Married,Policy Holder,Sport,32392,400.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,753119422,2023,2016-08-26 00:01:01.000001
Apr,Chevrolet,Urban,Apr,Male,Married,Policy Holder,Sedan,99798,400.0,1.0,more than 30,more than 30,1,over 25,No,No,External,1 year,2 vehicles,All Perils,0.0,437130050,2023,2019-05-28 00:01:01.000001
Apr,Honda,Urban,Apr,Male,Married,Policy Holder,Sedan,83332,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,421476865,2023,2023-04-04 00:01:01.000001
Apr,Mazda,Urban,Apr,Female,Single,Policy Holder,Sedan,37842,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,928366769,2023,2018-01-31 00:01:01.000001
Apr,Chevrolet,Urban,May,Male,Married,Policy Holder,Sport,23950,400.0,4.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,589108313,2023,2016-01-24 00:01:01.000001
May,Toyota,Urban,May,Male,Single,Policy Holder,Sedan,26899,700.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,613906369,2023,2017-09-23 00:01:01.000001
May,Saab,Urban,May,Male,Married,Policy Holder,Sedan,30461,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,980065032,2023,2017-02-02 00:01:01.000001
Aug,Mazda,Urban,Aug,Male,Single,Third Party,Sedan,27806,400.0,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,785619988,2023,2019-06-04 00:01:01.000001
Jul,Pontiac,Urban,Jul,Male,Married,Policy Holder,Sedan,23974,400.0,4.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,862990977,2023,2017-12-08 00:01:01.000001
Aug,Toyota,Urban,Aug,Male,Married,Third Party,Sedan,26918,400.0,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,470404919,2023,2016-12-11 00:01:01.000001
Sep,Honda,Urban,Sep,Male,Married,Policy Holder,Sport,34474,400.0,3.0,more than 30,more than 30,more than 4,over 25,No,No,External,2 to 3 years,1 vehicle,Liability,0.0,413121023,2023,2019-01-25 00:01:01.000001
Nov,Honda,Urban,Nov,Female,Single,Policy Holder,Sedan,37458,400.0,2.0,more than 30,more than 30,2 to 4,25 and under,No,No,External,no change,1 vehicle,Collision,0.0,316318697,2023,2022-01-24 00:01:01.000001
Apr,Chevrolet,Urban,Apr,Male,Single,Third Party,Sedan,99012,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,932395801,2023,2017-08-14 00:01:01.000001
Jun,Pontiac,Rural,Jul,Male,Married,Policy Holder,Sedan,26763,400.0,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,276844409,2023,2018-06-15 00:01:01.000001
Mar,Honda,Urban,Apr,Male,Married,Third Party,Sedan,38746,400.0,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,525160918,2023,2017-06-11 00:01:01.000001
May,Pontiac,Rural,May,Male,Single,Policy Holder,Sedan,22507,400.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,3 to 4,Collision,0.0,865614974,2023,2019-04-25 00:01:01.000001
Jun,Pontiac,Urban,Jun,Male,Married,Policy Holder,Sport,37522,400.0,1.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,809871251,2023,2018-05-10 00:01:01.000001
Dec,Mazda,Urban,Dec,Male,Married,Policy Holder,Sport,44735,400.0,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,714991119,2023,2017-04-16 00:01:01.000001
Dec,Toyota,Urban,Dec,Male,Single,Third Party,Sedan,24906,400.0,4.0,15 to 30,15 to 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,742519831,2023,2019-06-12 00:01:01.000001
Dec,Toyota,Urban,Dec,Male,Married,Third Party,Sedan,37517,400.0,2.0,more than 30,more than 30,1,over 25,No,No,Internal,no change,1 vehicle,Collision,0.0,836062600,2023,2018-06-14 00:01:01.000001
Apr,Honda,Urban,Apr,Female,Married,Third Party,Sedan,1898,400.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,666601620,2023,2017-06-14 00:01:01.000001
Oct,Toyota,Urban,Oct,Female,Married,Policy Holder,Sedan,11097,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,305731108,2023,2016-06-01 00:01:01.000001
Oct,VW,Urban,Oct,Male,Married,Policy Holder,Sport,75091,400.0,2.0,more than 30,more than 30,none,over 25,No,No,External,4 to 8 years,2 vehicles,Liability,0.0,569743076,2023,2016-03-13 00:01:01.000001
Aug,Chevrolet,Urban,Sep,Male,Married,Third Party,Sedan,52379,400.0,3.0,1 to 7,more than 30,1,over 25,Yes,No,External,no change,1 vehicle,Collision,0.0,951485141,2023,2016-02-13 00:01:01.000001
Apr,Pontiac,Urban,May,Male,Married,Policy Holder,Sedan,28855,400.0,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,405741139,2023,2018-11-27 00:01:01.000001
Dec,Pontiac,Urban,Dec,Male,Single,Policy Holder,Sport,20223,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,317054476,2023,2018-03-11 00:01:01.000001
Dec,Toyota,Urban,Dec,Male,Married,Policy Holder,Sedan,24914,400.0,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,950481593,2023,2016-12-08 00:01:01.000001
Sep,Ford,Urban,Sep,Female,Single,Third Party,Sedan,48081,400.0,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,641189730,2023,2018-07-13 00:01:01.000001
Aug,Pontiac,Urban,Aug,Male,Married,Third Party,Sedan,21869,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,932228708,2023,2018-11-05 00:01:01.000001
Apr,Toyota,Urban,Apr,Male,Married,Third Party,Sedan,25945,400.0,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,263936891,2023,2017-09-03 00:01:01.000001
Jul,Pontiac,Urban,Aug,Male,Married,Policy Holder,Sedan,3609,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,934436210,2023,2017-04-21 00:01:01.000001
May,Pontiac,Urban,May,Female,Married,Policy Holder,Sport,20420,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,166058513,2023,2018-11-26 00:01:01.000001
Oct,Pontiac,Urban,Oct,Male,Single,Policy Holder,Sedan,27858,400.0,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,562285140,2023,2019-10-22 00:01:01.000001
Oct,Pontiac,Urban,Dec,FEMALE,Single,Policy Holder,Sedan,25160,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,676172233,2023,2016-09-08 00:01:01.000001
Sep,Honda,Urban,Sep,Male,Married,Third Party,Sedan,21750,400.0,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,933011287,2023,2018-06-20 00:01:01.000001
Apr,Toyota,Urban,May,Male,Married,Policy Holder,Sedan,38098,400.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,286589252,2023,2017-03-13 00:01:01.000001
Apr,Chevrolet,Rural,Apr,Male,Married,Third Party,Sport,28999,700.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,411252516,2023,2016-05-22 00:01:01.000001
Feb,Toyota,Urban,Feb,Male,Single,Policy Holder,Sport,26107,400.0,1.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,5 to 8,Liability,0.0,510170163,2023,2018-01-10 00:01:01.000001
Sep,Honda,Urban,Sep,Male,Single,Third Party,Sedan,26103,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,766109483,2023,2019-08-10 00:01:01.000001
Jul,Pontiac,Urban,Aug,Male,Single,Policy Holder,Sport,36767,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,462010579,2023,2017-03-06 00:01:01.000001
Jul,Chevrolet,Urban,Jul,Male,Married,Third Party,Sedan,69911,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,941224325,2023,2018-05-31 00:01:01.000001
Mar,Honda,Urban,Apr,Male,Married,Policy Holder,Sedan,25391,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,932573894,2023,2017-10-29 00:01:01.000001
May,Toyota,Urban,May,Male,Married,Policy Holder,Sport,24297,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,486304979,2023,2018-04-14 00:01:01.000001
Jun,Pontiac,Urban,Jun,Female,Married,Third Party,Sedan,15126,400.0,2.0,more than 30,more than 30,none,over 25,No,No,External,4 to 8 years,2 vehicles,All Perils,0.0,989464968,2023,2017-09-14 00:01:01.000001
Jul,Toyota,Urban,Sep,Male,Married,Third Party,Sedan,72888,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,765746774,2023,2016-12-05 00:01:01.000001
Aug,Toyota,Urban,Aug,Male,Married,Policy Holder,Sedan,21276,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,885007263,2023,2017-09-06 00:01:01.000001
Sep,Pontiac,Rural,Oct,Male,Married,Third Party,Sedan,24152,400.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,817957677,2023,2017-02-03 00:01:01.000001
Sep,Chevrolet,Urban,Oct,Male,Married,Policy Holder,Sport,27929,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,495374358,2023,2017-04-05 00:01:01.000001
Nov,Pontiac,Urban,Nov,Male,Married,Policy Holder,Sport,24744,400.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,428640939,2023,2019-02-24 00:01:01.000001
Dec,Pontiac,Urban,Dec,Male,Single,Policy Holder,Sedan,31509,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,831060409,2023,2019-03-17 00:01:01.000001
Dec,Toyota,Urban,Jan,Female,Single,Third Party,Sedan,26989,400.0,1.0,more than 30,more than 30,1,25 and under,No,No,External,no change,1 vehicle,Collision,0.0,156798588,2023,2021-12-26 00:01:01.000001
May,VW,Urban,May,Female,Married,Policy Holder,Sport,26618,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,405718078,2023,2018-01-02 00:01:01.000001
May,Honda,Urban,May,Male,Married,Policy Holder,Sport,35824,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,786900565,2023,2017-12-24 00:01:01.000001
Aug,Pontiac,Rural,Aug,Male,Married,Policy Holder,Sedan,25894,400.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,604224094,2023,2017-09-04 00:01:01.000001
Aug,Pontiac,Urban,Oct,Male,Single,Third Party,Sedan,28090,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,832186845,2023,2019-08-28 00:01:01.000001
Sep,Pontiac,Urban,Oct,Male,Married,Policy Holder,Sport,36921,400.0,3.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,3 to 4,Liability,0.0,963170471,2023,2016-09-12 00:01:01.000001
Apr,Ford,Urban,Apr,Male,Married,Third Party,Sedan,42456,400.0,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,156262900,2023,2016-01-22 00:01:01.000001
Sep,Toyota,Urban,Sep,Male,Married,Policy Holder,Sedan,25370,400.0,3.0,more than 30,more than 30,2 to 4,over 25,,No,External,no change,1 vehicle,Collision,0.0,829554499,2023,2016-02-16 00:01:01.000001
Dec,Accura,Urban,Dec,Female,Single,Policy Holder,Sport,84841,400.0,1.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,577845756,2023,2017-05-02 00:01:01.000001
Dec,Toyota,Urban,Dec,Male,Single,Third Party,Sedan,26268,400.0,4.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,242225611,2023,2018-12-06 00:01:01.000001
Dec,Toyota,Urban,Dec,Male,Married,Policy Holder,Sedan,20855,500.0,2.0,more than 30,more than 30,none,over 25,No,No,External,2 to 3 years,1 vehicle,Collision,0.0,954853691,2023,2017-11-24 00:01:01.000001
Dec,Mazda,Urban,Dec,Male,Married,Policy Holder,Sport,20683,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,604801045,2023,2019-04-21 00:01:01.000001
Sep,Honda,Urban,Sep,Male,Married,Policy Holder,Sport,34509,400.0,2.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,742284388,2023,2017-05-30 00:01:01.000001
Sep,Pontiac,Urban,Sep,Male,Married,Policy Holder,Sedan,22287,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,4 to 8 years,2 vehicles,Collision,0.0,212829801,2023,2018-03-05 00:01:01.000001
Apr,Pontiac,Urban,May,Male,Married,Third Party,Sedan,34017,400.0,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,241455960,2023,2016-05-21 00:01:01.000001
Sep,Honda,Urban,Sep,Female,Married,Policy Holder,Sport,85123,400.0,2.0,8 to 15,8 to 15,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,150326872,2023,2022-10-19 00:01:01.000001
Sep,Pontiac,Urban,Sep,Male,Married,Policy Holder,Sedan,15190,700.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,285793537,2023,2016-04-20 00:01:01.000001
Jun,Mazda,Urban,Jun,Female,Single,Policy Holder,Sedan,23031,400.0,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,885502966,2023,2018-12-15 00:01:01.000001
